time,GWF_IN,INFILTRATION_IN,REJ-INF_IN,STORAGE_IN,GWF_OUT,INFILTRATION_OUT,REJ-INF_OUT,STORAGE_OUT,TOTAL_IN,TOTAL_OUT,PERCENT_DIFFERENCE
1.000000000000000,.000000000000000,.1900000000000000E-01,.000000000000000,.000000000000000,.1900000000000000E-01,.000000000000000,.000000000000000,.000000000000000,.1900000000000000E-01,.1900000000000000E-01,.000000000000000
2.000000000000000,.000000000000000,.2470000000000000E-01,.000000000000000,.1167701724402467,.1414701702206981,.000000000000000,.000000000000000,.000000000000000,.1414701724402466,.1414701702206981,.1568916257277158E-05
