total_inner_iterations,totim,kper,kstp,nouter,ninner,solution_inner_dvmax,solution_inner_dvmax_model,solution_inner_dvmax_node,solution_inner_rmax,solution_inner_rmax_model,solution_inner_rmax_node,solution_inner_alpha,solution_inner_omega
154,1.000000000000000,1,1,5,10,-.1562415139553291,1,1496,5.930987720452658,1,484,3.103384,0.9618829
155,1.000000000000000,1,1,5,11,-.1684062441026438,1,1496,6.309467850499451,1,484,3.980510,1.993310
156,1.000000000000000,1,1,5,12,-.1593273984902010,1,1496,6.385182986561688,1,484,5.609569,0.7971360
157,1.000000000000000,1,1,5,13,.6336088928985063E-01,1,32,2.780316310283832,1,484,0.3840389,28.75694
158,1.000000000000000,1,1,5,14,-.6417181348397963E-01,1,1493,2.195152238938583,1,484,5.045524,1.057085
159,1.000000000000000,1,1,5,15,-.6766972882808812E-01,1,1493,1.691692684862144,1,484,3.344925,1.255798
160,1.000000000000000,1,1,5,16,-.5210854048615161E-01,1,1493,1.235172222995736,1,484,2.345060,1.419672
161,1.000000000000000,1,1,5,17,-.3271865209264234E-01,1,1207,.7899501856908052,1,484,1.653573,12.49458
162,1.000000000000000,1,1,5,18,-.3826265807870503E-01,1,1401,.2397152880181881,1,484,6.395223,0.8120516
163,1.000000000000000,1,1,5,19,.6904825511490815E-02,1,1501,.3819695137809823,1,484,0.4899010,4.735118
164,1.000000000000000,1,1,5,20,-.1446853230966381E-01,1,1401,.1787777641413415,1,484,6.066137,1.162149
165,1.000000000000000,1,1,5,21,-.9274152710905105E-02,1,1401,.6768029618782054E-01,1,484,3.204147,1.048252
166,1.000000000000000,1,1,5,22,-.3277772219871468E-02,1,1403,.2943658640894111E-01,1,484,1.991789,1.996801
167,1.000000000000000,1,1,5,23,-.1688743375735516E-02,1,1403,.1266714045745304E-01,1,484,1.745305,4.605997
168,1.000000000000000,1,1,5,24,-.9370062655723147E-03,1,1403,.4153600351805925E-02,1,1539,2.604416,1.011957
169,1.000000000000000,1,1,5,25,-.2759374507226920E-02,1,1403,-.2236918537894011E-01,1,484,17.30392,0.7873085
170,1.000000000000000,1,1,5,26,.1777781646488916E-02,1,1401,.1499873508673787E-02,1,484,0.1657368,29.13996
171,1.000000000000000,1,1,5,27,-.2441397444759997E-03,1,1349,-.9881820117696705E-03,1,484,3.794865,1.132169
172,1.000000000000000,1,1,5,28,-.1146642059169771E-03,1,1501,-.1605695375664829E-02,1,484,3.009648,1.432421
173,1.000000000000000,1,1,5,29,-.6613647366616100E-04,1,1501,-.1832635015647803E-02,1,484,2.474001,1.313285
174,1.000000000000000,1,1,5,30,.3213061844660387E-05,1,1401,-.1623654965606421E-02,1,484,0.1876029,3.282212
175,1.000000000000000,1,1,5,31,-.2583423920615615E-04,1,1403,-.8884371579751917E-03,1,484,9.465467,16.03254
176,1.000000000000000,1,1,5,32,-.7709009024691068E-05,1,1349,-.8823910301257176E-03,1,484,5.408327,0.8779814
177,1.000000000000000,1,1,5,33,.5629966488178640E-06,1,1401,-.7386927156876620E-03,1,484,0.1845920,1.423839
178,1.000000000000000,1,1,6,1,.6844291708876880E-02,1,1203,-.1678768830473500,1,267,4.266651,0.9960803
179,1.000000000000000,1,1,6,2,.5291028716731074E-02,1,1184,-.2235514970425344,1,484,3.175951,1.072163
180,1.000000000000000,1,1,6,3,.5972260982997722E-02,1,1330,-.1303134954227302,1,357,5.532757,0.9503966
181,1.000000000000000,1,1,6,4,-.1555395204006895E-02,1,1274,.1098881497611857,1,1302,0.3827682,3.972098
182,1.000000000000000,1,1,6,5,.3301906645444855E-02,1,1330,.1502124006050611,1,484,7.709368,2.199947
183,1.000000000000000,1,1,6,6,-.2293810892203070E-02,1,1496,.1698167589894164,1,484,3.232210,1.027300
184,1.000000000000000,1,1,6,7,-.2167563655350865E-02,1,1496,.1833697190695733,1,484,2.856328,1.599746
185,1.000000000000000,1,1,6,8,-.3314917862168787E-02,1,1496,.2152329618791526,1,484,4.288575,1.002554
186,1.000000000000000,1,1,6,9,-.7557686330340044E-02,1,1496,.3091635792188904,1,484,5.802331,1.088659
187,1.000000000000000,1,1,6,10,.6803448844951854E-01,1,1496,-.6776993450618474,1,484,-43.33620,0.7828227
188,1.000000000000000,1,1,6,11,-.8220644491426929E-01,1,1496,.4372944192601599,1,484,-0.1252151,26.78734
189,1.000000000000000,1,1,6,12,-.1080200958068195E-01,1,1496,.3060819878234503,1,484,5.854560,1.023015
190,1.000000000000000,1,1,6,13,-.2142109179275436E-02,1,1401,.3067211005038408,1,484,1.620365,5.014210
191,1.000000000000000,1,1,6,14,.5259426251242419E-02,1,1501,.3235480172272045,1,484,-1.879556,0.8110235
192,1.000000000000000,1,1,6,15,-.1443971921963110E-01,1,1401,.2059031469103292,1,484,-1.616488,24.21294
193,1.000000000000000,1,1,6,16,-.1316811680381937E-01,1,1496,.1019633051970180,1,484,8.850308,2.899456
194,1.000000000000000,1,1,6,17,-.1122850550965292E-01,1,1496,.4562915864302672E-01,1,484,3.046296,3.566465
195,1.000000000000000,1,1,6,18,-.4898095889303860E-02,1,1501,.2800245735302669E-01,1,484,2.190674,0.8637410
196,1.000000000000000,1,1,6,19,-.2248686301077452E-02,1,1497,.1861184659603611E-01,1,484,2.529126,1.960249
197,1.000000000000000,1,1,6,20,-.1532651561800811E-02,1,1497,.8938450487335744E-02,1,484,1.781525,4.509965
198,1.000000000000000,1,1,6,21,-.1909643094784043E-02,1,1497,.1239843173251568E-02,1,1425,6.645143,0.8543683
199,1.000000000000000,1,1,6,22,.6135215601037428E-03,1,1501,.3159565387698317E-02,1,484,0.4757842,6.410630
200,1.000000000000000,1,1,6,23,-.4774618462903325E-03,1,1493,.1183670136966246E-02,1,484,5.218651,0.8181938
201,1.000000000000000,1,1,6,24,-.2000622953394632E-03,1,1493,.3831125194242846E-03,1,1539,1.771856,3.121970
202,1.000000000000000,1,1,6,25,-.1389386226249049E-03,1,1493,-.4760575607576303E-03,1,484,2.109022,2.125458
203,1.000000000000000,1,1,6,26,-.8880966898074520E-04,1,1349,-.6429040378639634E-03,1,484,6.127775,0.8738247
204,1.000000000000000,1,1,6,27,.1655147964552880E-04,1,1157,-.5981751322558964E-03,1,484,0.4903511,8.075382
