,0,1
0,874.5899561,392.115387
1,916.335209,372.1202393
2,935.1009667,375.4925537
3,946.4683116,374.8288879
4,984.8328273,377.1325378
5,992.4273048,377.969635
6,1002.961651,385.4958801
7,1011.829998,389.4124756
8,1025.941148,388.0118713
9,1073.370078,394.4163208
10,1164.651138,425.8364868
11,1174.98942,423.1158752
12,1263.722746,429.0958252
