0,1,2
467.24599953265806,467.2297492743273,467.22699433037803
467.2460375046369,467.2297996813478,467.2270689808143
467.2605137017686,467.22986825721614,467.22713755668775
467.260754537699,467.22997042603936,467.22723972551245
467.2607973482738,467.2300319622782,467.22731310942527
467.26100394205645,467.2301072697648,467.2273884169106
467.2610693607031,467.23019121947954,467.22747236661803
467.26126559193864,467.23023385171393,467.2275322077304
467.26147563068946,467.2303108167275,467.2276091727435
467.26161425738485,467.2303627825544,467.2276611385702
467.26186065622414,467.2304894588222,467.2277468749985
467.2619851665815,467.2305603578832,467.2278177740615
467.262120403872,467.23065456894574,467.2279119851201
467.2621929245886,467.230721508433,467.2280086517761
467.262284274471,467.2307987046586,467.2280858480045
467.2623924627454,467.2308889697933,467.22817611313627
467.26245919520653,467.23094316578556,467.2282362027866
467.2584240504193,467.2310215577787,467.22831459478243
467.2584946877757,467.23109219514214,467.22838523214733
467.2585739044719,467.23117329146265,467.22848120887795
467.2586901807345,467.23124901960716,467.22855693702104
467.2587767070357,467.23130971123766,467.2286176286517
467.2588755179577,467.2313951871326,467.22867900511517
467.2589190753019,467.23144079120993,467.2287246091954
467.2580752363975,467.23103627765335,467.2287684746201
467.2581495177205,467.2311004611066,467.2287915452737
467.25816089623106,467.23111183964454,467.2288029238153
467.2581674438736,467.23111548428443,467.22880656845666
467.25815479053864,467.23109203343154,467.22880943207457
467.25816855508225,467.2310940084276,467.2288114070716
467.1775850706164,467.14996557112283,467.1477151727314
467.1777212677826,467.1501109417092,467.14778095275454
467.1777523831211,467.15015241207226,467.1478224231114
467.1773294062585,467.14996323336914,467.1478566771515
467.1773107678444,467.14995580000516,467.14790046405335
467.1812197908822,467.14998377400275,467.14792843804946
467.18168528660505,467.15024108823053,467.14796231952954
467.1816576179844,467.1502194699892,467.14798780763067
467.1816328676847,467.1502424425551,467.14801078019855
467.181636290622,467.1502589567345,467.1480272943746
467.1817886357237,467.1504107290172,467.14802266768754
467.1817495183633,467.1503809796423,467.1479929183178
467.1812046149761,467.150092388656,467.14796552063865
467.25955443610377,467.2284635114202,467.1477888432245
467.2591566465929,467.2281179318195,467.14744326361085
467.2594838858126,467.22821858543995,467.14728272392716
467.27158701064394,467.24035397901025,467.1471637917569
467.27132323791784,467.2401199330866,467.1469297456393
467.2703246394177,467.2394192717313,467.1464902775243
467.29464989380244,467.26377718865257,467.1463433221181
467.2944330587895,467.2635916199026,467.1461577532392
467.2945394616811,467.2634706734556,467.145775613622
467.2872491719167,467.25621204379894,467.1454521270886
467.2869940111018,467.2559649143407,467.145204997482
467.28651396753787,467.2555423553593,467.14478243832826
467.32097298642105,467.2900535602718,467.14380858016654
467.3204012915284,467.28948402539606,467.1432390454633
467.3195209606716,467.28890202549695,467.1429182387478
467.30230711244405,467.27168485969565,467.1424060195977
467.3020087517103,467.27137673721813,467.14209789728864
467.29880480242815,467.2695514679191,467.1416730273459
467.28359535135417,467.25437859363757,467.1414954400884
467.2830506918893,467.2538247332874,467.141455219237
467.2828502851695,467.2536149347457,467.1412454206617
