total_inner_iterations,totim,kper,kstp,nouter,ninner,solution_inner_dvmax,solution_inner_dvmax_model,solution_inner_dvmax_node,solution_inner_rmax,solution_inner_rmax_model,solution_inner_rmax_node,solution_inner_alpha,solution_inner_omega
113,1.000000000000000,1,1,6,3,-.3248736993964245E-03,1,1110,.5255351078550981E-01,1,31,3.112599,1.219041
114,1.000000000000000,1,1,6,4,-.3585654927028130E-03,1,848,.3524962687041574E-01,1,1089,2.959109,1.057666
115,1.000000000000000,1,1,6,5,-.6498588608898218E-03,1,536,.1869625556278805E-01,1,1205,2.144385,5.770082
116,1.000000000000000,1,1,6,6,-.4033581209992367E-03,1,536,.7239941807098175E-02,1,1140,5.170661,0.8770058
117,1.000000000000000,1,1,6,7,-.3349119649197279E-04,1,180,.8367604950416895E-02,1,1205,0.4844596,5.380942
118,1.000000000000000,1,1,6,8,-.1334215116036731E-03,1,536,.2314846847753240E-02,1,1195,5.335067,0.9449354
119,1.000000000000000,1,1,6,9,-.2697240559178301E-04,1,848,.2006284796174653E-02,1,1195,1.729370,2.547065
120,1.000000000000000,1,1,6,10,-.1857970230709136E-04,1,848,.1939030586626176E-02,1,1200,2.593215,1.141206
121,1.000000000000000,1,1,6,11,-.1807998322012684E-04,1,180,.1923822023089427E-02,1,1200,3.489811,1.089679
122,1.000000000000000,1,1,6,12,-.4920609027904192E-04,1,139,-.1114021588985919E-02,1,916,1.697921,21.44917
123,1.000000000000000,1,1,6,13,-.1967043366257024E-04,1,557,.5315924416660940E-03,1,1195,7.707340,0.8495853
124,1.000000000000000,1,1,6,14,-.3589281160259947E-05,1,180,.6320681453697327E-03,1,1200,0.3740903,10.66281
125,1.000000000000000,1,1,6,15,-.1391062386916267E-04,1,139,.3323745810107588E-03,1,1200,8.880819,0.8063954
126,1.000000000000000,1,1,6,16,-.9820639627227133E-06,1,180,.3370154746357613E-03,1,1200,-0.2712273,3.249803
127,1.000000000000000,1,1,7,1,-.6300598347628596E-03,1,255,.8533404330926721E-03,1,178,1.000111,0.9815854
128,1.000000000000000,1,1,7,2,-.1171440221641769E-05,1,97,.3073194702174419E-03,1,1200,1.145569,1.647665
129,1.000000000000000,1,1,7,3,-.4017264403510344E-05,1,139,.2333522141893255E-03,1,1200,1.047093,12.25201
130,1.000000000000000,1,1,7,4,.4980659596770188E-06,1,139,.2427542649597924E-03,1,1200,-3.915885,0.8643323
131,1.000000000000000,1,1,8,1,.6271852465651035E-06,1,255,.2308455900022140E-03,1,1200,1.577478,1.016368
132,2.000000000000000,2,1,1,1,.2313009776139171,1,391,-82.33412512706812,1,1200,1.099769,1.266661
133,2.000000000000000,2,1,1,2,.5607611623941471E-01,1,156,-17.11078670679395,1,1163,1.799250,1.163257
134,2.000000000000000,2,1,1,3,.1070021950377566E-01,1,895,-4.772921646186229,1,1163,1.707357,1.448883
135,2.000000000000000,2,1,1,4,.1370843552466288E-02,1,1110,-1.407172640573683,1,1163,1.614871,1.219422
136,2.000000000000000,2,1,1,5,.5021181356246740E-03,1,1110,-.2151025742202347,1,1163,1.739465,1.175667
137,2.000000000000000,2,1,1,6,-.7697082829827628E-04,1,895,-.3419339110772205E-01,1,1163,1.542710,1.025427
138,2.000000000000000,2,1,1,7,-.1337461385169665E-04,1,895,-.8371286497135878E-02,1,1163,1.471064,1.442057
139,2.000000000000000,2,1,1,8,.1781970793535193E-05,1,1110,-.1464539477498610E-02,1,1163,1.227708,2.395237
140,2.000000000000000,2,1,1,9,.2156901957529559E-06,1,1110,-.2041116172955640E-03,1,1163,1.915363,0.8946066
141,2.000000000000000,2,1,2,1,.1138346924384044,1,391,-39.65055979407627,1,1200,1.109093,1.282453
142,2.000000000000000,2,1,2,2,.2782561271382571E-01,1,156,-8.127868274863165,1,1163,1.863596,1.158532
143,2.000000000000000,2,1,2,3,.4935340241412922E-02,1,895,-2.160529798874110,1,1163,1.707238,1.565397
