time,GWF_IN,INFILTRATION_IN,REJ-INF_IN,STORAGE_IN,GWF_OUT,INFILTRATION_OUT,REJ-INF_OUT,STORAGE_OUT,TOTAL_IN,TOTAL_OUT,PERCENT_DIFFERENCE
1.000000000000000,.000000000000000,8862.689834095814,.000000000000000,.000000000000000,8862.689834095814,.000000000000000,.000000000000000,.000000000000000,8862.689834095814,8862.689834095814,.000000000000000
2.000000000000000,.000000000000000,10919.03557525357,.000000000000000,222351.7076396863,233270.7418078124,.000000000000000,.000000000000000,.000000000000000,233270.7432149399,233270.7418078124,.6032164316480926E-06
