total_inner_iterations,totim,kper,kstp,nouter,ninner,solution_inner_dvmax,solution_inner_dvmax_model,solution_inner_dvmax_node,solution_inner_rmax,solution_inner_rmax_model,solution_inner_rmax_node,solution_inner_alpha,solution_inner_omega
31,1.000000000000000,1,1,1,31,.4347206262397794E-01,1,3370,-.5398104716405329,1,4650,-0.3012682,10.13110
32,1.000000000000000,1,1,1,32,.8239074028441288E-02,1,3370,-.3975986281215598,1,4650,6.187831,0.8897081
33,1.000000000000000,1,1,1,33,-.2068767507867032E-03,1,3204,-.3992107976531996,1,4650,0.3949287,1.734491
34,1.000000000000000,1,1,1,34,.4306720049766159E-02,1,3370,-.3209406973724495,1,4650,8.728290,1.261952
35,1.000000000000000,1,1,1,35,.2919283427007740E-02,1,3261,-.2608636195005021,1,4650,1.406508,7.900912
36,1.000000000000000,1,1,1,36,.2160918432854278E-02,1,3261,-.2176508236096029,1,4650,3.521450,0.9927339
37,1.000000000000000,1,1,1,37,.1138710956909645E-01,1,3261,-.5752502698441459E-01,1,4169,29.22890,0.8264455
38,1.000000000000000,1,1,1,38,-.4394603302096758E-02,1,4823,.2470830977379840,1,4740,0.2452131,58.99136
39,1.000000000000000,1,1,1,39,.4667983513233973E-03,1,3370,.5954833432802529E-01,1,4169,1.633065,0.8281671
40,1.000000000000000,1,1,1,40,.9972585020371766E-03,1,4823,-.3146721192556683E-01,1,4964,3.351917,1.094124
41,1.000000000000000,1,1,1,41,.6414977419485706E-03,1,4823,-.2116532102248517E-01,1,4964,4.527512,0.8662137
42,1.000000000000000,1,1,1,42,.5312807506411990E-03,1,4823,-.1279264140755601E-01,1,4931,4.124913,1.192433
43,1.000000000000000,1,1,1,43,.1812216191388488E-04,1,2272,-.1232146468739618E-01,1,4931,0.7147590E-01,3.108081
44,1.000000000000000,1,1,1,44,.3131982600218804E-03,1,2814,-.7337185305464886E-02,1,4931,45.74740,4.953960
45,1.000000000000000,1,1,1,45,.1244653017345649E-03,1,2814,-.5269081618161978E-02,1,4931,3.497316,0.8867642
46,1.000000000000000,1,1,1,46,-.5104688115590037E-04,1,4822,-.6250645707896542E-02,1,4931,-6.179027,0.9849488
47,1.000000000000000,1,1,1,47,.3142027293855633E-04,1,4822,-.5430347833570736E-02,1,4931,0.1284106,7.717118
48,1.000000000000000,1,1,1,48,.1200469941863942E-03,1,4822,-.3208497419904473E-02,1,4931,-3.979520,2.392736
49,1.000000000000000,1,1,1,49,.4379570562441253E-04,1,4822,-.2362083708860874E-02,1,4931,4.465102,0.8231451
50,1.000000000000000,1,1,1,50,.4728049970567805E-04,1,4822,-.1434216599009667E-02,1,4931,3.165041,2.964540
51,1.000000000000000,1,1,1,51,.4447903309137590E-04,1,4822,.1049843327479517E-02,1,4650,4.993719,0.8121397
52,1.000000000000000,1,1,1,52,-.1559474416768527E-05,1,2272,.9719079608550984E-03,1,4548,-0.1057126,2.901469
53,1.000000000000000,1,1,1,53,-.5451659036360926E-05,1,2272,.1145846677829427E-02,1,503,-3.019156,6.678406
54,1.000000000000000,1,1,1,54,.1118394513181069E-04,1,4823,.9997887232374896E-03,1,503,10.33138,7.655624
55,1.000000000000000,1,1,1,55,.3921483406044739E-05,1,4823,.7858040721052407E-03,1,4650,3.450995,3.317706
56,1.000000000000000,1,1,1,56,.3441187596741333E-05,1,2455,.7705968054489799E-03,1,4650,4.844577,0.7628203
57,1.000000000000000,1,1,1,57,-.1374866977272581E-05,1,3261,.6991380357594756E-03,1,4650,0.9034079E-01,3.683253
58,1.000000000000000,1,1,1,58,-.3797540540760423E-05,1,3261,.6263695335053834E-03,1,4650,30.23828,2.034313
59,1.000000000000000,1,1,1,59,-.3907839345648475E-05,1,3261,.5372449231632906E-03,1,4650,3.391540,2.498307
60,1.000000000000000,1,1,1,60,-.3284528185085514E-05,1,3261,.4692392384450348E-03,1,4650,2.702543,2.232910
61,1.000000000000000,1,1,1,61,-.2820931289499570E-05,1,3261,.4103731093559398E-03,1,4650,3.361439,0.9468864
62,1.000000000000000,1,1,1,62,.2792141577374595E-05,1,3261,.4732249489645634E-03,1,4650,-6.269084,0.9840615
63,1.000000000000000,1,1,1,63,-.7557837256134302E-05,1,3261,.3031871434771441E-03,1,4650,-1.194438,5.561870
64,1.000000000000000,1,1,1,64,-.1608651150093171E-05,1,3261,.2661738159466324E-03,1,4650,1.030106,2.161064
65,1.000000000000000,1,1,1,65,-.4002155250467102E-05,1,3261,.1733341935210032E-03,1,4650,7.877275,0.9893426
66,1.000000000000000,1,1,1,66,.3089265638340350E-06,1,3261,.1767146391537932E-03,1,4650,-1.031447,0.8599706
67,1.000000000000000,1,1,2,1,-.2389070854573002,1,3031,-61.50807221681714,1,4744,1.171491,1.176072
68,1.000000000000000,1,1,2,2,.5858947425955384,1,3431,-311.6110952017273,1,4728,12.00565,0.9910364
69,1.000000000000000,1,1,2,3,1.202178840774122,1,3054,-435.2204832261307,1,4728,5.314378,1.241274
70,1.000000000000000,1,1,2,4,1.748107204376832,1,4853,-379.8336877525195,1,4728,3.802508,1.253723
71,1.000000000000000,1,1,2,5,8.867916027184490,1,4853,287.6304090309718,1,4635,22.41266,0.8173922
72,1.000000000000000,1,1,2,6,-6.825918906004532,1,4853,68.22382039910249,1,4898,0.1290982,8.581315
73,1.000000000000000,1,1,2,7,.9286575432211848,1,2455,54.93927000266928,1,4744,4.317669,3.462382
74,1.000000000000000,1,1,2,8,.6971943019614005,1,4853,-44.73874895705621,1,4947,3.493859,1.061804
75,1.000000000000000,1,1,2,9,.8501913542616144,1,4853,-44.00562135047951,1,4947,4.437634,1.398047
76,1.000000000000000,1,1,2,10,-.5982172683215649E-01,1,2455,-42.93816133947602,1,4947,-0.7622396,1.156449
77,1.000000000000000,1,1,2,11,1.270791368662835,1,3213,45.90483602344507,1,4740,-5.448138,18.77524
78,1.000000000000000,1,1,2,12,.7345702943190981,1,4847,-26.59369005035151,1,44,4.311308,0.9422808
79,1.000000000000000,1,1,2,13,.9346541060404630,1,4847,-23.07185386557563,1,4650,5.591441,0.9140000
80,1.000000000000000,1,1,2,14,-.4037131175191214E-01,1,2402,-20.35464053110919,1,4650,-0.2071300,3.480978
81,1.000000000000000,1,1,2,15,1.001706406631775,1,2388,-19.90021210104032,1,4650,-29.46716,1.865687
82,1.000000000000000,1,1,2,16,-.7803559813293649E-01,1,4853,-19.75594723365328,1,4650,0.4568977,3.839560
83,1.000000000000000,1,1,2,17,.2894262528510920,1,2388,-19.10733449582412,1,4650,5.746085,0.8606129
84,1.000000000000000,1,1,2,18,.4146976470315227,1,2388,-17.24748193211899,1,4650,2.309765,10.98182
